META,SOURCEID,BIBTEXKEY,NAME,CAS,ORGANISM,EXPERIMENT,REPEAT,EXPOSURE,EXPOSUREUNIT,INTERNAL,INTERNALUNIT,EXTERNAL,EXTERNALUNIT,OXYGEN,MOLWEIGHT,TEMPERATURE,FLAGUPTAKE,LOGKOW,KOW,WEIGHT
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e10,r1,24,h,220.0757576,ng / g,100,ug / l,NA,NA,25,TRUE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e10,r2,24,h,134.0909091,ng / g,100,ug / l,NA,NA,25,TRUE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e10,r3,24,h,94.31818182,ng / g,100,ug / l,NA,NA,25,TRUE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e1,r1,0,h,0,ng / g,20,ug / l,NA,NA,25,TRUE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e2,r1,0,h,0,ng / g,100,ug / l,NA,NA,25,TRUE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e3,r1,3.04526749,h,230.5986696,ng / g,20,ug / l,NA,NA,25,TRUE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e3,r2,3.04526749,h,301.5521064,ng / g,20,ug / l,NA,NA,25,TRUE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e4,r1,3.04526749,h,1286.031042,ng / g,100,ug / l,NA,NA,25,TRUE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e4,r2,3.04526749,h,1844.789357,ng / g,100,ug / l,NA,NA,25,TRUE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e5,r1,6.008230453,h,301.5521064,ng / g,20,ug / l,NA,NA,25,TRUE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e5,r2,6.090534979,h,425.7206208,ng / g,20,ug / l,NA,NA,25,TRUE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e6,r1,6.090534979,h,2031.042129,ng / g,100,ug / l,NA,NA,25,TRUE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e6,r2,6.090534979,h,2199.556541,ng / g,100,ug / l,NA,NA,25,TRUE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e6,r1,6.090534979,h,2971.175166,ng / g,100,ug / l,NA,NA,25,TRUE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e7,r1,12.01646091,h,487.804878,ng / g,20,ug / l,NA,NA,25,TRUE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e8,r1,12.01646091,h,2935.698448,ng / g,100,ug / l,NA,NA,25,TRUE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e8,r2,12.01646091,h,3813.747228,ng / g,100,ug / l,NA,NA,25,TRUE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e9,r1,24.03292181,h,585.3658537,ng / g,20,ug / l,NA,NA,25,TRUE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e9,r2,24.03292181,h,452.3281596,ng / g,20,ug / l,NA,NA,25,TRUE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e10,r1,24.03292181,h,4470.066519,ng / g,100,ug / l,NA,NA,25,TRUE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e10,r2,24.03292181,h,3955.654102,ng / g,100,ug / l,NA,NA,25,TRUE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e1,r1,0,h,0,ng / g,20,ug / l,NA,NA,25,TRUE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e2,r1,0,h,0,ng / g,100,ug / l,NA,NA,25,TRUE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e3,r1,3.051546392,h,754.7169811,ng / g,20,ug / l,NA,NA,25,TRUE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e4,r1,3.051546392,h,5974.842767,ng / g,100,ug / l,NA,NA,25,TRUE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e4,r2,3.051546392,h,9056.603774,ng / g,100,ug / l,NA,NA,25,TRUE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e5,r1,6.020618557,h,1132.075472,ng / g,20,ug / l,NA,NA,25,TRUE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e6,r2,6.020618557,h,11132.07547,ng / g,100,ug / l,NA,NA,25,TRUE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e6,r2,6.020618557,h,12641.50943,ng / g,100,ug / l,NA,NA,25,TRUE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e6,r2,6.020618557,h,13962.26415,ng / g,100,ug / l,NA,NA,25,TRUE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e7,r1,12.04123711,h,1572.327044,ng / g,20,ug / l,NA,NA,25,TRUE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e7,r2,12.04123711,h,1132.075472,ng / g,20,ug / l,NA,NA,25,TRUE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e8,r1,12.04123711,h,13962.26415,ng / g,100,ug / l,NA,NA,25,TRUE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e8,r2,12.04123711,h,15597.48428,ng / g,100,ug / l,NA,NA,25,TRUE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e8,r3,12.04123711,h,16477.98742,ng / g,100,ug / l,NA,NA,25,TRUE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e9,r1,24,h,23584.90566,ng / g,100,ug / l,NA,NA,25,TRUE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e9,r2,24,h,29622.64151,ng / g,100,ug / l,NA,NA,25,TRUE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e9,r3,24,h,31698.11321,ng / g,100,ug / l,NA,NA,25,TRUE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e10,r1,24.08247423,h,1257.861635,ng / g,20,ug / l,NA,NA,25,TRUE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e10,r2,24.08247423,h,3018.867925,ng / g,20,ug / l,NA,NA,25,TRUE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e10,r3,24.08247423,h,1383.647799,ng / g,20,ug / l,NA,NA,25,TRUE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e1,r1,0,h,0,ng / g,20,ug / l,NA,NA,25,TRUE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e2,r1,0,h,0,ng / g,100,ug / l,NA,NA,25,TRUE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e3,r1,3,h,653.5947712,ng / g,20,ug / l,NA,NA,25,TRUE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e4,r1,3,h,18954.24837,ng / g,100,ug / l,NA,NA,25,TRUE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e4,r2,3,h,22549.01961,ng / g,100,ug / l,NA,NA,25,TRUE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e5,r1,6,h,47385.62092,ng / g,100,ug / l,NA,NA,25,TRUE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e5,r2,6,h,50653.59477,ng / g,100,ug / l,NA,NA,25,TRUE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e6,r1,6.071428571,h,980.3921569,ng / g,20,ug / l,NA,NA,25,TRUE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e7,r1,12,h,2614.379085,ng / g,20,ug / l,NA,NA,25,TRUE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e8,r1,12,h,80392.15686,ng / g,100,ug / l,NA,NA,25,TRUE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e8,r2,12,h,106862.7451,ng / g,100,ug / l,NA,NA,25,TRUE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e8,r3,12,h,115686.2745,ng / g,100,ug / l,NA,NA,25,TRUE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e9,r1,24,h,3921.568627,ng / g,20,ug / l,NA,NA,25,TRUE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e10,r1,24,h,189869.281,ng / g,100,ug / l,NA,NA,25,TRUE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e10,r2,24,h,171895.4248,ng / g,100,ug / l,NA,NA,25,TRUE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e10,r3,24,h,129411.7647,ng / g,100,ug / l,NA,NA,25,TRUE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e11,r1,26.99588477,h,567.6274945,ng / g,20,ug / l,NA,NA,25,FALSE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e11,r2,26.99588477,h,452.3281596,ng / g,20,ug / l,NA,NA,25,FALSE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e12,r1,26.99588477,h,3033.259424,ng / g,100,ug / l,NA,NA,25,FALSE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e12,r2,26.99588477,h,2341.463415,ng / g,100,ug / l,NA,NA,25,FALSE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e13,r1,29.95884774,h,230.5986696,ng / g,20,ug / l,NA,NA,25,FALSE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e14,r1,29.95884774,h,1037.694013,ng / g,100,ug / l,NA,NA,25,FALSE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e14,r2,29.95884774,h,771.6186253,ng / g,100,ug / l,NA,NA,25,FALSE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e15,r1,35.96707819,h,283.8137472,ng / g,20,ug / l,NA,NA,25,FALSE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e16,r1,35.96707819,h,567.6274945,ng / g,100,ug / l,NA,NA,25,FALSE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e16,r2,35.96707819,h,363.6363636,ng / g,100,ug / l,NA,NA,25,FALSE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e17,r1,48,h,195.1219512,ng / g,20,ug / l,NA,NA,25,FALSE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e18,r1,48,h,283.8137472,ng / g,100,ug / l,NA,NA,25,FALSE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e18,r2,48,h,230.5986696,ng / g,100,ug / l,NA,NA,25,FALSE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TCEP,000115-96-8,Daphnia Magna,e18,r3,48,h,124.1685144,ng / g,100,ug / l,NA,NA,25,FALSE,1.78,60.25595861,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e11,r1,27.05154639,h,1006.289308,ng / g,20,ug / l,NA,NA,25,FALSE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e12,r1,27.05154639,h,25911.94969,ng / g,100,ug / l,NA,NA,25,FALSE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e12,r2,27.05154639,h,17987.42138,ng / g,100,ug / l,NA,NA,25,FALSE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e12,r3,27.05154639,h,17295.59748,ng / g,100,ug / l,NA,NA,25,FALSE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e13,r1,30.02061856,h,691.8238994,ng / g,20,ug / l,NA,NA,25,FALSE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e14,r1,30.02061856,h,17547.16981,ng / g,100,ug / l,NA,NA,25,FALSE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e14,r2,30.02061856,h,16415.09434,ng / g,100,ug / l,NA,NA,25,FALSE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e14,r3,30.02061856,h,6855.345912,ng / g,100,ug / l,NA,NA,25,FALSE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e15,r1,36.04123711,h,314.4654088,ng / g,20,ug / l,NA,NA,25,FALSE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e16,r1,36.04123711,h,3333.333333,ng / g,100,ug / l,NA,NA,25,FALSE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e16,r2,36.04123711,h,3018.867925,ng / g,100,ug / l,NA,NA,25,FALSE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e16,r3,36.04123711,h,1572.327044,ng / g,100,ug / l,NA,NA,25,FALSE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e17,r1,48,h,188.6792453,ng / g,20,ug / l,NA,NA,25,FALSE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e18,r1,48,h,1949.685535,ng / g,100,ug / l,NA,NA,25,FALSE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TDCPP,013674-87-8,Daphnia Magna,e18,r2,48,h,1194.968553,ng / g,100,ug / l,NA,NA,25,FALSE,3.65,4466.835922,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e11,r1,27,h,48.48484848,ng g-1,20,ug / l,NA,NA,25,FALSE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e11,r2,27,h,35.60606061,ng g-1,20,ug / l,NA,NA,25,FALSE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e11,r3,27,h,23.48484848,ng g-1,20,ug / l,NA,NA,25,FALSE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e12,r1,27,h,185.9848485,ng / g,100,ug / l,NA,NA,25,FALSE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e12,r2,27,h,183.7121212,ng / g,100,ug / l,NA,NA,25,FALSE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e13,r1,29.92857143,h,24.62121212,ng g-1,20,ug / l,NA,NA,25,FALSE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e14,r1,30,h,88.63636364,ng / g,100,ug / l,NA,NA,25,FALSE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e14,r2,30,h,54.54545455,ng / g,100,ug / l,NA,NA,25,FALSE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e14,r3,30,h,43.18181818,ng / g,100,ug / l,NA,NA,25,FALSE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e15,r1,36,h,15.15151515,ng / g,20,ug / l,NA,NA,25,FALSE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e15,r2,36,h,21.21212121,ng / g,20,ug / l,NA,NA,25,FALSE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e16,r1,36,h,18.93939394,ng / g,100,ug / l,NA,NA,25,FALSE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e16,r2,36,h,9.46969697,ng / g,100,ug / l,NA,NA,25,FALSE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e17,r1,48,h,0.378787879,ng / g,100,ug / l,NA,NA,25,FALSE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e11,r1,27,h,2287.581699,ng / g,20,ug / l,NA,NA,25,FALSE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e12,r1,27,h,105228.7582,ng / g,100,ug / l,NA,NA,25,FALSE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e12,r2,27,h,96078.43137,ng / g,100,ug / l,NA,NA,25,FALSE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e13,r1,30,h,1633.986928,ng / g,20,ug / l,NA,NA,25,FALSE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e14,r1,30,h,63071.89542,ng / g,100,ug / l,NA,NA,25,FALSE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e14,r2,30,h,62091.50327,ng / g,100,ug / l,NA,NA,25,FALSE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e15,r1,36,h,653.5947712,ng / g,20,ug / l,NA,NA,25,FALSE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e16,r1,36,h,66666.66667,ng / g,100,ug / l,NA,NA,25,FALSE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e16,r2,36,h,34313.72549,ng / g,100,ug / l,NA,NA,25,FALSE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e16,r3,36,h,25163.39869,ng / g,100,ug / l,NA,NA,25,FALSE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e17,r1,48,h,326.7973856,ng / g,20,ug / l,NA,NA,25,FALSE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e18,r1,48,h,30392.15686,ng / g,100,ug / l,NA,NA,25,FALSE,4.59,38904.5145,1.57E-05
collins2023,d14,liu2022,TPHP,000115-86-6,Daphnia Magna,e18,r2,48,h,25163.39869,ng / g,100,ug / l,NA,NA,25,FALSE,4.59,38904.5145,1.57E-05
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e1,r1,1.126760563,h,15.96774194,pmol / g,1460.4,ng / l,NA,304.35,20,TRUE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e1,r2,1.126760563,h,14.67741935,pmol / g,1460.4,ng / l,NA,304.35,20,TRUE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e2,r1,1.126760563,h,20.80645161,pmol / g,1582.1,ng / l,NA,304.35,20,TRUE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e2,r2,1.126760563,h,35,pmol / g,1582.1,ng / l,NA,304.35,20,TRUE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e3,r1,2.028169014,h,42.74193548,pmol / g,1460.4,ng / l,NA,304.35,20,TRUE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e3,r2,2.14084507,h,30.80645161,pmol / g,1460.4,ng / l,NA,304.35,20,TRUE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e4,r1,2.14084507,h,56.61290323,pmol / g,1582.1,ng / l,NA,304.35,20,TRUE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e4,r2,2.14084507,h,46.61290323,pmol / g,1582.1,ng / l,NA,304.35,20,TRUE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e5,r1,3.943661972,h,50.48387097,pmol / g,1460.4,ng / l,NA,304.35,20,TRUE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e5,r2,3.943661972,h,55.32258065,pmol / g,1460.4,ng / l,NA,304.35,20,TRUE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e6,r1,4.056338028,h,62.41935484,pmol / g,1582.1,ng / l,NA,304.35,20,TRUE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e6,r2,4.169014085,h,86.29032258,pmol / g,1582.1,ng / l,NA,304.35,20,TRUE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e7,r1,6.028169014,h,56.77419355,pmol / g,1460.4,ng / l,NA,304.35,20,TRUE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e7,r2,6.028169014,h,73.87096774,pmol / g,1460.4,ng / l,NA,304.35,20,TRUE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e8,r1,6.084507042,h,82.74193548,pmol / g,1582.1,ng / l,NA,304.35,20,TRUE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e8,r2,6.197183099,h,97.25806452,pmol / g,1582.1,ng / l,NA,304.35,20,TRUE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e9,r1,8.112676056,h,91.77419355,pmol / g,1582.1,ng / l,NA,304.35,20,TRUE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e9,r2,8.225352113,h,93.38709677,pmol / g,1582.1,ng / l,NA,304.35,20,TRUE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e10,r1,8.732394366,h,61.4516129,pmol / g,1460.4,ng / l,NA,304.35,20,TRUE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e10,r2,8.732394366,h,74.67741935,pmol / g,1460.4,ng / l,NA,304.35,20,TRUE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e11,r1,12.22535211,h,102.5806452,pmol / g,1460.4,ng / l,NA,304.35,20,TRUE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e11,r2,12.28169014,h,78.5483871,pmol / g,1460.4,ng / l,NA,304.35,20,TRUE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e12,r1,12.33802817,h,81.61290323,pmol / g,1582.1,ng / l,NA,304.35,20,TRUE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e13,r1,16.33802817,h,78.22580645,pmol / g,1460.4,ng / l,NA,304.35,20,TRUE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e13,r2,16.33802817,h,72.74193548,pmol / g,1460.4,ng / l,NA,304.35,20,TRUE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e14,r1,18.5915493,h,77.58064516,pmol / g,1369.125,ng / l,NA,304.35,20,FALSE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e14,r2,18.5915493,h,75.32258065,pmol / g,1369.125,ng / l,NA,304.35,20,FALSE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e15,r1,19.83098592,h,67.25806452,pmol / g,1369.125,ng / l,NA,304.35,20,FALSE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e15,r2,19.88732394,h,59.03225806,pmol / g,1369.125,ng / l,NA,304.35,20,FALSE,3.81,6456.54229,0.000001791
collins2023,d2,kretschmann2011,Diazinon,000333-41-5,Daphnia Magna,e16,r1,20.73239437,h,93.06451613,pmol / g,1460.4,ng / l,NA,304.35,20,TRUE,3.81,6456.54229,0.000001791
